ordinal_id,geo_id,volume
4234,864691403333042236,SStrip::NegativeEndcap
4235,864691403333042237,SStrip::NegativeEndcap
4236,864691403333042238,SStrip::NegativeEndcap
4237,864691403333042239,SStrip::NegativeEndcap
4238,864691403333042240,SStrip::NegativeEndcap
4239,864691403333042241,SStrip::NegativeEndcap
4240,864691403333042242,SStrip::NegativeEndcap
4241,864691403333042243,SStrip::NegativeEndcap
4242,864691403333042244,SStrip::NegativeEndcap
4243,864691403333042245,SStrip::NegativeEndcap
4244,864691403333042246,SStrip::NegativeEndcap
4245,864691403333042247,SStrip::NegativeEndcap
4246,864691403333042248,SStrip::NegativeEndcap
4247,864691403333042249,SStrip::NegativeEndcap
4248,864691403333042250,SStrip::NegativeEndcap
4249,864691403333042251,SStrip::NegativeEndcap
4250,864691403333042252,SStrip::NegativeEndcap
4251,864691403333042253,SStrip::NegativeEndcap
4252,864691403333042254,SStrip::NegativeEndcap
4253,864691403333042255,SStrip::NegativeEndcap
4254,864691403333042256,SStrip::NegativeEndcap
4255,864691403333042257,SStrip::NegativeEndcap
4256,864691403333042258,SStrip::NegativeEndcap
4257,864691403333042259,SStrip::NegativeEndcap
4258,864691403333042260,SStrip::NegativeEndcap
4259,864691403333042261,SStrip::NegativeEndcap
4260,864691403333042262,SStrip::NegativeEndcap
4261,864691403333042263,SStrip::NegativeEndcap
4262,864691403333042264,SStrip::NegativeEndcap
4263,864691403333042265,SStrip::NegativeEndcap
4264,864691403333042266,SStrip::NegativeEndcap
4265,864691403333042267,SStrip::NegativeEndcap
4266,864691403333042268,SStrip::NegativeEndcap
4267,864691403333042269,SStrip::NegativeEndcap
4268,864691403333042270,SStrip::NegativeEndcap
4269,864691403333042271,SStrip::NegativeEndcap
4270,864691403333042272,SStrip::NegativeEndcap
4271,864691403333042273,SStrip::NegativeEndcap
4272,864691403333042274,SStrip::NegativeEndcap
4273,864691403333042275,SStrip::NegativeEndcap
4274,864691403333042276,SStrip::NegativeEndcap
4275,864691403333042277,SStrip::NegativeEndcap
4276,864691403333042278,SStrip::NegativeEndcap
4277,864691403333042279,SStrip::NegativeEndcap
4278,864691403333042280,SStrip::NegativeEndcap
4279,864691403333042281,SStrip::NegativeEndcap
4280,864691403333042282,SStrip::NegativeEndcap
4281,864691403333042283,SStrip::NegativeEndcap
4282,864691403333042284,SStrip::NegativeEndcap
4283,864691403333042285,SStrip::NegativeEndcap
4284,864691403333042286,SStrip::NegativeEndcap
4285,864691403333042287,SStrip::NegativeEndcap
4286,864691403333042288,SStrip::NegativeEndcap
4287,864691403333042289,SStrip::NegativeEndcap
4288,864691403333042290,SStrip::NegativeEndcap
4289,864691403333042291,SStrip::NegativeEndcap
4290,864691403333042292,SStrip::NegativeEndcap
4291,864691403333042293,SStrip::NegativeEndcap
4292,864691403333042294,SStrip::NegativeEndcap
4293,864691403333042295,SStrip::NegativeEndcap
4294,864691403333042296,SStrip::NegativeEndcap
4295,864691403333042297,SStrip::NegativeEndcap
4296,864691403333042298,SStrip::NegativeEndcap
4297,864691403333042299,SStrip::NegativeEndcap
4298,864691403333042300,SStrip::NegativeEndcap
4299,864691403333042301,SStrip::NegativeEndcap
4300,864691403333042302,SStrip::NegativeEndcap
4301,864691403333042303,SStrip::NegativeEndcap
4302,864691403333042304,SStrip::NegativeEndcap
4303,864691403333042305,SStrip::NegativeEndcap
4304,864691403333042306,SStrip::NegativeEndcap
4305,864691403333042307,SStrip::NegativeEndcap
4306,864691403333042308,SStrip::NegativeEndcap
4307,864691403333042309,SStrip::NegativeEndcap
4308,864691403333042310,SStrip::NegativeEndcap
4309,864691403333042311,SStrip::NegativeEndcap
4310,864691403333042312,SStrip::NegativeEndcap
4311,864691403333042313,SStrip::NegativeEndcap
4312,864691403333042314,SStrip::NegativeEndcap
4313,864691403333042315,SStrip::NegativeEndcap
4314,864691403333042316,SStrip::NegativeEndcap
4315,864691403333042317,SStrip::NegativeEndcap
4316,864691403333042318,SStrip::NegativeEndcap
4317,864691403333042319,SStrip::NegativeEndcap
4318,864691403333042320,SStrip::NegativeEndcap
4319,864691403333042321,SStrip::NegativeEndcap
4320,864691403333042322,SStrip::NegativeEndcap
4321,864691403333042323,SStrip::NegativeEndcap
4322,864691403333042324,SStrip::NegativeEndcap
4323,864691403333042325,SStrip::NegativeEndcap
4324,864691403333042326,SStrip::NegativeEndcap
4325,864691403333042327,SStrip::NegativeEndcap
4326,864691403333042328,SStrip::NegativeEndcap
4327,864691403333042329,SStrip::NegativeEndcap
4328,864691403333042330,SStrip::NegativeEndcap
4329,864691403333042331,SStrip::NegativeEndcap
4330,864691403333042332,SStrip::NegativeEndcap
4331,864691403333042333,SStrip::NegativeEndcap
4332,864691403333042334,SStrip::NegativeEndcap
4333,864691403333042335,SStrip::NegativeEndcap
4334,864691403333042336,SStrip::NegativeEndcap
4335,864691403333042337,SStrip::NegativeEndcap
4336,864691403333042338,SStrip::NegativeEndcap
4337,864691403333042339,SStrip::NegativeEndcap
4338,864691403333042340,SStrip::NegativeEndcap
4339,864691403333042341,SStrip::NegativeEndcap
4340,864691403333042342,SStrip::NegativeEndcap
4341,864691403333042343,SStrip::NegativeEndcap
4342,864691403333042344,SStrip::NegativeEndcap
4343,864691403333042345,SStrip::NegativeEndcap
4344,864691403333042346,SStrip::NegativeEndcap
4345,864691540771995649,SStrip::NegativeEndcap
4346,864691540771995650,SStrip::NegativeEndcap
4347,864691540771995651,SStrip::NegativeEndcap
4348,864691540771995652,SStrip::NegativeEndcap
4349,864691540771995653,SStrip::NegativeEndcap
4350,864691540771995654,SStrip::NegativeEndcap
4351,864691540771995655,SStrip::NegativeEndcap
4352,864691540771995656,SStrip::NegativeEndcap
4353,864691540771995657,SStrip::NegativeEndcap
4354,864691540771995658,SStrip::NegativeEndcap
4355,864691540771995659,SStrip::NegativeEndcap
4356,864691540771995660,SStrip::NegativeEndcap
4357,864691540771995661,SStrip::NegativeEndcap
4358,864691540771995662,SStrip::NegativeEndcap
4359,864691540771995663,SStrip::NegativeEndcap
4360,864691540771995664,SStrip::NegativeEndcap
4361,864691540771995665,SStrip::NegativeEndcap
4362,864691540771995666,SStrip::NegativeEndcap
4363,864691540771995667,SStrip::NegativeEndcap
4364,864691540771995668,SStrip::NegativeEndcap
4365,864691540771995669,SStrip::NegativeEndcap
4366,864691540771995670,SStrip::NegativeEndcap
4367,864691540771995671,SStrip::NegativeEndcap
4368,864691540771995672,SStrip::NegativeEndcap
4369,864691540771995673,SStrip::NegativeEndcap
4370,864691540771995674,SStrip::NegativeEndcap
4371,864691540771995675,SStrip::NegativeEndcap
4372,864691540771995676,SStrip::NegativeEndcap
4373,864691540771995677,SStrip::NegativeEndcap
4374,864691540771995678,SStrip::NegativeEndcap
4375,864691540771995679,SStrip::NegativeEndcap
4376,864691540771995680,SStrip::NegativeEndcap
4377,864691540771995681,SStrip::NegativeEndcap
4378,864691540771995682,SStrip::NegativeEndcap
4379,864691540771995683,SStrip::NegativeEndcap
4380,864691540771995684,SStrip::NegativeEndcap
4381,864691540771995685,SStrip::NegativeEndcap
4382,864691540771995686,SStrip::NegativeEndcap
4383,864691540771995687,SStrip::NegativeEndcap
4384,864691540771995688,SStrip::NegativeEndcap
4385,864691540771995689,SStrip::NegativeEndcap
4386,864691540771995690,SStrip::NegativeEndcap
4387,864691540771995691,SStrip::NegativeEndcap
4388,864691540771995692,SStrip::NegativeEndcap
4389,864691540771995693,SStrip::NegativeEndcap
4390,864691540771995694,SStrip::NegativeEndcap
4391,864691540771995695,SStrip::NegativeEndcap
4392,864691540771995696,SStrip::NegativeEndcap
4393,864691540771995697,SStrip::NegativeEndcap
4394,864691540771995698,SStrip::NegativeEndcap
4395,864691540771995699,SStrip::NegativeEndcap
4396,864691540771995700,SStrip::NegativeEndcap
4397,864691540771995701,SStrip::NegativeEndcap
4398,864691540771995702,SStrip::NegativeEndcap
4399,864691540771995703,SStrip::NegativeEndcap
4400,864691540771995704,SStrip::NegativeEndcap
4401,864691540771995705,SStrip::NegativeEndcap
4402,864691540771995706,SStrip::NegativeEndcap
4403,864691540771995707,SStrip::NegativeEndcap
4404,864691540771995708,SStrip::NegativeEndcap
4405,864691540771995709,SStrip::NegativeEndcap
4406,864691540771995710,SStrip::NegativeEndcap
4407,864691540771995711,SStrip::NegativeEndcap
4408,864691540771995712,SStrip::NegativeEndcap
4409,864691540771995713,SStrip::NegativeEndcap
4410,864691540771995714,SStrip::NegativeEndcap
4411,864691540771995715,SStrip::NegativeEndcap
4412,864691540771995716,SStrip::NegativeEndcap
4413,864691540771995717,SStrip::NegativeEndcap
4414,864691540771995718,SStrip::NegativeEndcap
4415,864691540771995719,SStrip::NegativeEndcap
4416,864691540771995720,SStrip::NegativeEndcap
4417,864691540771995721,SStrip::NegativeEndcap
4418,864691540771995722,SStrip::NegativeEndcap
4419,864691540771995723,SStrip::NegativeEndcap
4420,864691540771995724,SStrip::NegativeEndcap
4421,864691540771995725,SStrip::NegativeEndcap
4422,864691540771995726,SStrip::NegativeEndcap
4423,864691540771995727,SStrip::NegativeEndcap
4424,864691540771995728,SStrip::NegativeEndcap
4425,864691540771995729,SStrip::NegativeEndcap
4426,864691540771995730,SStrip::NegativeEndcap
4427,864691540771995731,SStrip::NegativeEndcap
4428,864691540771995732,SStrip::NegativeEndcap
4429,864691540771995733,SStrip::NegativeEndcap
4430,864691540771995734,SStrip::NegativeEndcap
4431,864691540771995735,SStrip::NegativeEndcap
4432,864691540771995736,SStrip::NegativeEndcap
4433,864691540771995737,SStrip::NegativeEndcap
4434,864691540771995738,SStrip::NegativeEndcap
4435,864691540771995739,SStrip::NegativeEndcap
4436,864691540771995740,SStrip::NegativeEndcap
4437,864691540771995741,SStrip::NegativeEndcap
4438,864691540771995742,SStrip::NegativeEndcap
4439,864691540771995743,SStrip::NegativeEndcap
4440,864691540771995744,SStrip::NegativeEndcap
4441,864691540771995745,SStrip::NegativeEndcap
4442,864691540771995746,SStrip::NegativeEndcap
4443,864691540771995747,SStrip::NegativeEndcap
4444,864691540771995748,SStrip::NegativeEndcap
4445,864691540771995749,SStrip::NegativeEndcap
4446,864691540771995750,SStrip::NegativeEndcap
4447,864691540771995751,SStrip::NegativeEndcap
4448,864691540771995752,SStrip::NegativeEndcap
4449,864691540771995753,SStrip::NegativeEndcap
4450,864691540771995754,SStrip::NegativeEndcap
4451,864691540771995755,SStrip::NegativeEndcap
4452,864691540771995756,SStrip::NegativeEndcap
4453,864691540771995757,SStrip::NegativeEndcap
4454,864691540771995758,SStrip::NegativeEndcap
4455,864691540771995759,SStrip::NegativeEndcap
4456,864691540771995760,SStrip::NegativeEndcap
4457,864691540771995761,SStrip::NegativeEndcap
4458,864691540771995762,SStrip::NegativeEndcap
4459,864691540771995763,SStrip::NegativeEndcap
4460,864691540771995764,SStrip::NegativeEndcap
4461,864691540771995765,SStrip::NegativeEndcap
4462,864691540771995766,SStrip::NegativeEndcap
4463,864691540771995767,SStrip::NegativeEndcap
4464,864691540771995768,SStrip::NegativeEndcap
4465,864691540771995769,SStrip::NegativeEndcap
4466,864691540771995770,SStrip::NegativeEndcap
4467,864691540771995771,SStrip::NegativeEndcap
4468,864691540771995772,SStrip::NegativeEndcap
4469,864691540771995773,SStrip::NegativeEndcap
4470,864691540771995774,SStrip::NegativeEndcap
4471,864691540771995775,SStrip::NegativeEndcap
4472,864691540771995776,SStrip::NegativeEndcap
4473,864691540771995777,SStrip::NegativeEndcap
4474,864691540771995778,SStrip::NegativeEndcap
4475,864691540771995779,SStrip::NegativeEndcap
4476,864691540771995780,SStrip::NegativeEndcap
4477,864691540771995781,SStrip::NegativeEndcap
4478,864691540771995782,SStrip::NegativeEndcap
4479,864691540771995783,SStrip::NegativeEndcap
4480,864691540771995784,SStrip::NegativeEndcap
4481,864691540771995785,SStrip::NegativeEndcap
4482,864691540771995786,SStrip::NegativeEndcap
4483,864691540771995787,SStrip::NegativeEndcap
4484,864691540771995788,SStrip::NegativeEndcap
4485,864691540771995789,SStrip::NegativeEndcap
4486,864691540771995790,SStrip::NegativeEndcap
4487,864691540771995791,SStrip::NegativeEndcap
4488,864691540771995792,SStrip::NegativeEndcap
4489,864691540771995793,SStrip::NegativeEndcap
4490,864691540771995794,SStrip::NegativeEndcap
4491,864691540771995795,SStrip::NegativeEndcap
4492,864691540771995796,SStrip::NegativeEndcap
4493,864691540771995797,SStrip::NegativeEndcap
4494,864691540771995798,SStrip::NegativeEndcap
4495,864691540771995799,SStrip::NegativeEndcap
4496,864691540771995800,SStrip::NegativeEndcap
4497,864691540771995801,SStrip::NegativeEndcap
4498,864691540771995802,SStrip::NegativeEndcap
4499,864691540771995803,SStrip::NegativeEndcap
4500,864691540771995804,SStrip::NegativeEndcap
4501,864691540771995805,SStrip::NegativeEndcap
4502,864691540771995806,SStrip::NegativeEndcap
4503,864691540771995807,SStrip::NegativeEndcap
4504,864691540771995808,SStrip::NegativeEndcap
4505,864691540771995809,SStrip::NegativeEndcap
4506,864691540771995810,SStrip::NegativeEndcap
4507,864691540771995811,SStrip::NegativeEndcap
4508,864691540771995812,SStrip::NegativeEndcap
4509,864691540771995813,SStrip::NegativeEndcap
4510,864691540771995814,SStrip::NegativeEndcap
4511,864691540771995815,SStrip::NegativeEndcap
4512,864691540771995816,SStrip::NegativeEndcap
4513,864691540771995817,SStrip::NegativeEndcap
4514,864691540771995818,SStrip::NegativeEndcap
4515,864691678210949121,SStrip::NegativeEndcap
4516,864691678210949122,SStrip::NegativeEndcap
4517,864691678210949123,SStrip::NegativeEndcap
4518,864691678210949124,SStrip::NegativeEndcap
4519,864691678210949125,SStrip::NegativeEndcap
4520,864691678210949126,SStrip::NegativeEndcap
4521,864691678210949127,SStrip::NegativeEndcap
4522,864691678210949128,SStrip::NegativeEndcap
4523,864691678210949129,SStrip::NegativeEndcap
4524,864691678210949130,SStrip::NegativeEndcap
4525,864691678210949131,SStrip::NegativeEndcap
4526,864691678210949132,SStrip::NegativeEndcap
4527,864691678210949133,SStrip::NegativeEndcap
4528,864691678210949134,SStrip::NegativeEndcap
4529,864691678210949135,SStrip::NegativeEndcap
4530,864691678210949136,SStrip::NegativeEndcap
4531,864691678210949137,SStrip::NegativeEndcap
4532,864691678210949138,SStrip::NegativeEndcap
4533,864691678210949139,SStrip::NegativeEndcap
4534,864691678210949140,SStrip::NegativeEndcap
4535,864691678210949141,SStrip::NegativeEndcap
4536,864691678210949142,SStrip::NegativeEndcap
4537,864691678210949143,SStrip::NegativeEndcap
4538,864691678210949144,SStrip::NegativeEndcap
4539,864691678210949145,SStrip::NegativeEndcap
4540,864691678210949146,SStrip::NegativeEndcap
4541,864691678210949147,SStrip::NegativeEndcap
4542,864691678210949148,SStrip::NegativeEndcap
4543,864691678210949149,SStrip::NegativeEndcap
4544,864691678210949150,SStrip::NegativeEndcap
4545,864691678210949151,SStrip::NegativeEndcap
4546,864691678210949152,SStrip::NegativeEndcap
4547,864691678210949153,SStrip::NegativeEndcap
4548,864691678210949154,SStrip::NegativeEndcap
4549,864691678210949155,SStrip::NegativeEndcap
4550,864691678210949156,SStrip::NegativeEndcap
4551,864691678210949157,SStrip::NegativeEndcap
4552,864691678210949158,SStrip::NegativeEndcap
4553,864691678210949159,SStrip::NegativeEndcap
4554,864691678210949160,SStrip::NegativeEndcap
4555,864691678210949161,SStrip::NegativeEndcap
4556,864691678210949162,SStrip::NegativeEndcap
4557,864691678210949163,SStrip::NegativeEndcap
4558,864691678210949164,SStrip::NegativeEndcap
4559,864691678210949165,SStrip::NegativeEndcap
4560,864691678210949166,SStrip::NegativeEndcap
4561,864691678210949167,SStrip::NegativeEndcap
4562,864691678210949168,SStrip::NegativeEndcap
4563,864691678210949169,SStrip::NegativeEndcap
4564,864691678210949170,SStrip::NegativeEndcap
4565,864691678210949171,SStrip::NegativeEndcap
4566,864691678210949172,SStrip::NegativeEndcap
4567,864691678210949173,SStrip::NegativeEndcap
4568,864691678210949174,SStrip::NegativeEndcap
4569,864691678210949175,SStrip::NegativeEndcap
4570,864691678210949176,SStrip::NegativeEndcap
4571,864691678210949177,SStrip::NegativeEndcap
4572,864691678210949178,SStrip::NegativeEndcap
4573,864691678210949179,SStrip::NegativeEndcap
4574,864691678210949180,SStrip::NegativeEndcap
4575,864691678210949181,SStrip::NegativeEndcap
4576,864691678210949182,SStrip::NegativeEndcap
4577,864691678210949183,SStrip::NegativeEndcap
4578,864691678210949184,SStrip::NegativeEndcap
4579,864691678210949185,SStrip::NegativeEndcap
4580,864691678210949186,SStrip::NegativeEndcap
4581,864691678210949187,SStrip::NegativeEndcap
4582,864691678210949188,SStrip::NegativeEndcap
4583,864691678210949189,SStrip::NegativeEndcap
4584,864691678210949190,SStrip::NegativeEndcap
4585,864691678210949191,SStrip::NegativeEndcap
4586,864691678210949192,SStrip::NegativeEndcap
4587,864691678210949193,SStrip::NegativeEndcap
4588,864691678210949194,SStrip::NegativeEndcap
4589,864691678210949195,SStrip::NegativeEndcap
4590,864691678210949196,SStrip::NegativeEndcap
4591,864691678210949197,SStrip::NegativeEndcap
4592,864691678210949198,SStrip::NegativeEndcap
4593,864691678210949199,SStrip::NegativeEndcap
4594,864691678210949200,SStrip::NegativeEndcap
4595,864691678210949201,SStrip::NegativeEndcap
4596,864691678210949202,SStrip::NegativeEndcap
4597,864691678210949203,SStrip::NegativeEndcap
4598,864691678210949204,SStrip::NegativeEndcap
4599,864691678210949205,SStrip::NegativeEndcap
4600,864691678210949206,SStrip::NegativeEndcap
4601,864691678210949207,SStrip::NegativeEndcap
4602,864691678210949208,SStrip::NegativeEndcap
4603,864691678210949209,SStrip::NegativeEndcap
4604,864691678210949210,SStrip::NegativeEndcap
4605,864691678210949211,SStrip::NegativeEndcap
4606,864691678210949212,SStrip::NegativeEndcap
4607,864691678210949213,SStrip::NegativeEndcap
4608,864691678210949214,SStrip::NegativeEndcap
4609,864691678210949215,SStrip::NegativeEndcap
4610,864691678210949216,SStrip::NegativeEndcap
4611,864691678210949217,SStrip::NegativeEndcap
4612,864691678210949218,SStrip::NegativeEndcap
4613,864691678210949219,SStrip::NegativeEndcap
4614,864691678210949220,SStrip::NegativeEndcap
4615,864691678210949221,SStrip::NegativeEndcap
4616,864691678210949222,SStrip::NegativeEndcap
4617,864691678210949223,SStrip::NegativeEndcap
4618,864691678210949224,SStrip::NegativeEndcap
4619,864691678210949225,SStrip::NegativeEndcap
4620,864691678210949226,SStrip::NegativeEndcap
4621,864691678210949227,SStrip::NegativeEndcap
4622,864691678210949228,SStrip::NegativeEndcap
4623,864691678210949229,SStrip::NegativeEndcap
4624,864691678210949230,SStrip::NegativeEndcap
4625,864691678210949231,SStrip::NegativeEndcap
4626,864691678210949232,SStrip::NegativeEndcap
4627,864691678210949233,SStrip::NegativeEndcap
4628,864691678210949234,SStrip::NegativeEndcap
4629,864691678210949235,SStrip::NegativeEndcap
4630,864691678210949236,SStrip::NegativeEndcap
4631,864691678210949237,SStrip::NegativeEndcap
4632,864691678210949238,SStrip::NegativeEndcap
4633,864691678210949239,SStrip::NegativeEndcap
4634,864691678210949240,SStrip::NegativeEndcap
4635,864691678210949241,SStrip::NegativeEndcap
4636,864691678210949242,SStrip::NegativeEndcap
4637,864691678210949243,SStrip::NegativeEndcap
4638,864691678210949244,SStrip::NegativeEndcap
4639,864691678210949245,SStrip::NegativeEndcap
4640,864691678210949246,SStrip::NegativeEndcap
4641,864691678210949247,SStrip::NegativeEndcap
4642,864691678210949248,SStrip::NegativeEndcap
4643,864691678210949249,SStrip::NegativeEndcap
4644,864691678210949250,SStrip::NegativeEndcap
4645,864691678210949251,SStrip::NegativeEndcap
4646,864691678210949252,SStrip::NegativeEndcap
4647,864691678210949253,SStrip::NegativeEndcap
4648,864691678210949254,SStrip::NegativeEndcap
4649,864691678210949255,SStrip::NegativeEndcap
4650,864691678210949256,SStrip::NegativeEndcap
4651,864691678210949257,SStrip::NegativeEndcap
4652,864691678210949258,SStrip::NegativeEndcap
4653,864691678210949259,SStrip::NegativeEndcap
4654,864691678210949260,SStrip::NegativeEndcap
4655,864691678210949261,SStrip::NegativeEndcap
4656,864691678210949262,SStrip::NegativeEndcap
4657,864691678210949263,SStrip::NegativeEndcap
4658,864691678210949264,SStrip::NegativeEndcap
4659,864691678210949265,SStrip::NegativeEndcap
4660,864691678210949266,SStrip::NegativeEndcap
4661,864691678210949267,SStrip::NegativeEndcap
4662,864691678210949268,SStrip::NegativeEndcap
4663,864691678210949269,SStrip::NegativeEndcap
4664,864691678210949270,SStrip::NegativeEndcap
4665,864691678210949271,SStrip::NegativeEndcap
4666,864691678210949272,SStrip::NegativeEndcap
4667,864691678210949273,SStrip::NegativeEndcap
4668,864691678210949274,SStrip::NegativeEndcap
4669,864691678210949275,SStrip::NegativeEndcap
4670,864691678210949276,SStrip::NegativeEndcap
4671,864691678210949277,SStrip::NegativeEndcap
4672,864691678210949278,SStrip::NegativeEndcap
4673,864691678210949279,SStrip::NegativeEndcap
4674,864691678210949280,SStrip::NegativeEndcap
4675,864691678210949281,SStrip::NegativeEndcap
4676,864691678210949282,SStrip::NegativeEndcap
4677,864691678210949283,SStrip::NegativeEndcap
4678,864691678210949284,SStrip::NegativeEndcap
4679,864691678210949285,SStrip::NegativeEndcap
4680,864691678210949286,SStrip::NegativeEndcap
4681,864691678210949287,SStrip::NegativeEndcap
4682,864691678210949288,SStrip::NegativeEndcap
4683,864691678210949289,SStrip::NegativeEndcap
4684,864691678210949290,SStrip::NegativeEndcap
4685,864691815649902593,SStrip::NegativeEndcap
4686,864691815649902594,SStrip::NegativeEndcap
4687,864691815649902595,SStrip::NegativeEndcap
4688,864691815649902596,SStrip::NegativeEndcap
4689,864691815649902597,SStrip::NegativeEndcap
4690,864691815649902598,SStrip::NegativeEndcap
4691,864691815649902599,SStrip::NegativeEndcap
4692,864691815649902600,SStrip::NegativeEndcap
4693,864691815649902601,SStrip::NegativeEndcap
4694,864691815649902602,SStrip::NegativeEndcap
4695,864691815649902603,SStrip::NegativeEndcap
4696,864691815649902604,SStrip::NegativeEndcap
4697,864691815649902605,SStrip::NegativeEndcap
4698,864691815649902606,SStrip::NegativeEndcap
4699,864691815649902607,SStrip::NegativeEndcap
4700,864691815649902608,SStrip::NegativeEndcap
4701,864691815649902609,SStrip::NegativeEndcap
4702,864691815649902610,SStrip::NegativeEndcap
4703,864691815649902611,SStrip::NegativeEndcap
4704,864691815649902612,SStrip::NegativeEndcap
4705,864691815649902613,SStrip::NegativeEndcap
4706,864691815649902614,SStrip::NegativeEndcap
4707,864691815649902615,SStrip::NegativeEndcap
4708,864691815649902616,SStrip::NegativeEndcap
4709,864691815649902617,SStrip::NegativeEndcap
4710,864691815649902618,SStrip::NegativeEndcap
4711,864691815649902619,SStrip::NegativeEndcap
4712,864691815649902620,SStrip::NegativeEndcap
4713,864691815649902621,SStrip::NegativeEndcap
4714,864691815649902622,SStrip::NegativeEndcap
4715,864691815649902623,SStrip::NegativeEndcap
4716,864691815649902624,SStrip::NegativeEndcap
4717,864691815649902625,SStrip::NegativeEndcap
4718,864691815649902626,SStrip::NegativeEndcap
4719,864691815649902627,SStrip::NegativeEndcap
4720,864691815649902628,SStrip::NegativeEndcap
4721,864691815649902629,SStrip::NegativeEndcap
4722,864691815649902630,SStrip::NegativeEndcap
4723,864691815649902631,SStrip::NegativeEndcap
4724,864691815649902632,SStrip::NegativeEndcap
4725,864691815649902633,SStrip::NegativeEndcap
4726,864691815649902634,SStrip::NegativeEndcap
4727,864691815649902635,SStrip::NegativeEndcap
4728,864691815649902636,SStrip::NegativeEndcap
4729,864691815649902637,SStrip::NegativeEndcap
4730,864691815649902638,SStrip::NegativeEndcap
4731,864691815649902639,SStrip::NegativeEndcap
4732,864691815649902640,SStrip::NegativeEndcap
4733,864691815649902641,SStrip::NegativeEndcap
4734,864691815649902642,SStrip::NegativeEndcap
4735,864691815649902643,SStrip::NegativeEndcap
4736,864691815649902644,SStrip::NegativeEndcap
4737,864691815649902645,SStrip::NegativeEndcap
4738,864691815649902646,SStrip::NegativeEndcap
4739,864691815649902647,SStrip::NegativeEndcap
4740,864691815649902648,SStrip::NegativeEndcap
4741,864691815649902649,SStrip::NegativeEndcap
4742,864691815649902650,SStrip::NegativeEndcap
4743,864691815649902651,SStrip::NegativeEndcap
4744,864691815649902652,SStrip::NegativeEndcap
4745,864691815649902653,SStrip::NegativeEndcap
4746,864691815649902654,SStrip::NegativeEndcap
4747,864691815649902655,SStrip::NegativeEndcap
4748,864691815649902656,SStrip::NegativeEndcap
4749,864691815649902657,SStrip::NegativeEndcap
4750,864691815649902658,SStrip::NegativeEndcap
4751,864691815649902659,SStrip::NegativeEndcap
4752,864691815649902660,SStrip::NegativeEndcap
4753,864691815649902661,SStrip::NegativeEndcap
4754,864691815649902662,SStrip::NegativeEndcap
4755,864691815649902663,SStrip::NegativeEndcap
4756,864691815649902664,SStrip::NegativeEndcap
4757,864691815649902665,SStrip::NegativeEndcap
4758,864691815649902666,SStrip::NegativeEndcap
4759,864691815649902667,SStrip::NegativeEndcap
4760,864691815649902668,SStrip::NegativeEndcap
4761,864691815649902669,SStrip::NegativeEndcap
4762,864691815649902670,SStrip::NegativeEndcap
4763,864691815649902671,SStrip::NegativeEndcap
4764,864691815649902672,SStrip::NegativeEndcap
4765,864691815649902673,SStrip::NegativeEndcap
4766,864691815649902674,SStrip::NegativeEndcap
4767,864691815649902675,SStrip::NegativeEndcap
4768,864691815649902676,SStrip::NegativeEndcap
4769,864691815649902677,SStrip::NegativeEndcap
4770,864691815649902678,SStrip::NegativeEndcap
4771,864691815649902679,SStrip::NegativeEndcap
4772,864691815649902680,SStrip::NegativeEndcap
4773,864691815649902681,SStrip::NegativeEndcap
4774,864691815649902682,SStrip::NegativeEndcap
4775,864691815649902683,SStrip::NegativeEndcap
4776,864691815649902684,SStrip::NegativeEndcap
4777,864691815649902685,SStrip::NegativeEndcap
4778,864691815649902686,SStrip::NegativeEndcap
4779,864691815649902687,SStrip::NegativeEndcap
4780,864691815649902688,SStrip::NegativeEndcap
4781,864691815649902689,SStrip::NegativeEndcap
4782,864691815649902690,SStrip::NegativeEndcap
4783,864691815649902691,SStrip::NegativeEndcap
4784,864691815649902692,SStrip::NegativeEndcap
4785,864691815649902693,SStrip::NegativeEndcap
4786,864691815649902694,SStrip::NegativeEndcap
4787,864691815649902695,SStrip::NegativeEndcap
4788,864691815649902696,SStrip::NegativeEndcap
4789,864691815649902697,SStrip::NegativeEndcap
4790,864691815649902698,SStrip::NegativeEndcap
4791,864691815649902699,SStrip::NegativeEndcap
4792,864691815649902700,SStrip::NegativeEndcap
4793,864691815649902701,SStrip::NegativeEndcap
4794,864691815649902702,SStrip::NegativeEndcap
4795,864691815649902703,SStrip::NegativeEndcap
4796,864691815649902704,SStrip::NegativeEndcap
4797,864691815649902705,SStrip::NegativeEndcap
4798,864691815649902706,SStrip::NegativeEndcap
4799,864691815649902707,SStrip::NegativeEndcap
4800,864691815649902708,SStrip::NegativeEndcap
4801,864691815649902709,SStrip::NegativeEndcap
4802,864691815649902710,SStrip::NegativeEndcap
4803,864691815649902711,SStrip::NegativeEndcap
4804,864691815649902712,SStrip::NegativeEndcap
4805,864691815649902713,SStrip::NegativeEndcap
4806,864691815649902714,SStrip::NegativeEndcap
4807,864691815649902715,SStrip::NegativeEndcap
4808,864691815649902716,SStrip::NegativeEndcap
4809,864691815649902717,SStrip::NegativeEndcap
4810,864691815649902718,SStrip::NegativeEndcap
4811,864691815649902719,SStrip::NegativeEndcap
4812,864691815649902720,SStrip::NegativeEndcap
4813,864691815649902721,SStrip::NegativeEndcap
4814,864691815649902722,SStrip::NegativeEndcap
4815,864691815649902723,SStrip::NegativeEndcap
